pubblication_date,oggetto,cig,importoAggiudicazione,vendor_code,agency_name,sceltaContraente,agency_fiscal_code,vendor_name,importoSommeLiquidate,vendor_country
2011-1,"MANUTENZIONE ED ESTENSIONE DELLA RETE FOGNARIA NEL TERRITORIO DEI COMUNI DI  SESTO FIORENTINO, CALENZANO, CAMPI BISENZIO, SIGNA",073395707A,337357.21,,PUBLIACQUA SPA,"14-PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006",05040110487,,0,
2011-1,CORSI DI FORMAZIONE,27187027DB,0,,ENEL SERVIZI SRL,"14-PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006",06377691008,,0,
2011-1,TRASPORTI SOCIALI,07435057BA,0,,UNIONE DEI COMUNI &quot;VALTENESI&quot;,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,02348850989,,0,
2011-1,MANUTENZIONE NATANTI,08904820FE,0,,ACTV S.P.A.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,80013370277,,0,
2011-1,SISTEMAZIONE STRADA COMUNALE CAMPOSANTO ED AREE ANTISTANTI CIMITERO E CAMPO SPORTIVO,0881675D36,0,,COMUNE DI FAICCHIO,01-PROCEDURA APERTA,81000150623,,0,
2011-1,LAVORI DI AMPLIMENTO DEL CIMITERO COMUNALE,08560090F9,0,,COMUNE DI QUARTO D&apos;ALTINO,01-PROCEDURA APERTA,84000970271,,0,
2011-1,RDA 20050032 GG NOLEGGIO PDA E SERVIZI PER SOLUZIONE LETTURISTI A2A,0802785F1F,205956.00,13459270156,A2A S.P.A.,"14-PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006",11957540153,E-UTILE SPA,0,ITALY
2011-1,ESPLETAMENTO DI TUTTI I SERVIZI CONNESSI ALL&apos;EMISSIONE DI PRESTITI OBBLIGAZIONARI PER IL PERIODO FINO AL 31/12/2011,0815754D7B,0,,COMUNE DI REGGIO EMILIA,01-PROCEDURA APERTA,00145920351,,0,
2011-1,FARMACIE ESTERNE PRIVATE CONVENZIONATE,28662318A3,0,,AZIENDA SANITARIA LOCALE BARI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,06534340721,,0,
2011-1,CONTINUAZIONE SERVIZIO DI ASSISTENZA DOMICILIARE INTEGRATA,2760746FA7,0,,AZIENDA SANITARIA LOCALE BARI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,06534340721,,0,
2011-1,FORNITURA DI MATERIALE DI CONSUMO PER INIETTORE ACIST,0731251768,0,,AZIENDA SANITARIA LOCALE CN2,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,02419170044,,0,
2011-1,FORNITURA DI AGHI ASPIRANTI D,3083118D72,0,,AZIENDA OSPEDALIERA OSPEDALE DI CIRCOLO DI BUSTO ARSIZIO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,02411080126,,0,
2011-1,SERVIZIO BIENNALE DI INTERVENTI SU CHIAMATA E FORNITURA RICAMBI DI MARCHIO &quot;GIVAS&quot; PER LE ATTREZZATURE SANITARIE,0728620C3B,0,,AZIENDA U.L.S.S. N. 16,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,00349050286,,0,
2011-1,FORNITURA UTENSILERIA,0729237966,26000.00,01131170035,TRENITALIA SPA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,05403151003,FERRAMENTA F.LLI SACCO S.N.C.,0,ITALY
2011-1,DISTINTA MENSILE FARMACI E SERVIZI FARMACIA COMUNALE 1 AREZZO,28988720DA,0,,AZIENDA USL 8 - AREZZO,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,01458450515,,0,
2011-1,GESTIONE CANILE,0876020292,0,,COMUNE DI VENTIMIGLIA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,00247210081,,0,
2011-1,INTEGRAZIONE RETTE DISABILI IN STRUTTURA - CIDAS COOP. SOC. A.R.L - LA RIVANA -  ANNO 2011,2783116BF7,0,,ASP CENTRO SERVIZI ALLA PERSONA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,80006330387,,0,
2011-1,ECONOMIA - BORELLA SRL,0808163533,0,,AZIENDA OSPEDALIERA BOLOGNINI DI SERIATE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,02585160167,,0,
2011-1,SERVIZIO DI ASSISTENZA SPECIALISTICA PER L&apos;INTEGRAZIONE SCOLASTICA DI ALUNNI CON DISABILITÀ,07346414ED,0,,COMUNE DI LA MADDALENA,01-PROCEDURA APERTA,82004370902,,0,
2011-1,FORNITURA PRESTAZIONI SANITARIE,29265877FC,0,,AZIENDA UNITA SANITARIA LOCALE ROMA H,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,04737811002,,0,
2011-1,CONFERIMENTO FRAZIONE ORGANICA,0983893E2C,0,,COMUNE DI CASTELLO DI CISTERNA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,80103790632,,0,
2011-1,Q 5 SOMMA URGENZA NEVICATA DEL 17 DICEMBRE 2010,073251065E,0,,COMUNE DI FIRENZE,17-AFFIDAMENTO DIRETTO EX ART. 5 DELLA LEGGE N.381/91,01307110484,,0,
2011-1,INTEGRAZIONE CONTRATTO PER L&apos;AFFIDAMENTO DEI SERVIZI DI TRASPORTO PUBBLICO LOCALE,0724105E55,0,,COMUNE DI BERGAMO,01-PROCEDURA APERTA,80034840167,,0,
2011-1,SERVIZIO DI SESTIONE E MANUTENZIONE ORDINARIA CABINE MT/BT,0590829F7F,0,,AZIENDA OSPEDALIERO UNIVERSITARIA II UNIVERSITA&apos; STUDI NA...,01-PROCEDURA APERTA,06908670638,,0,
2011-1,ACQUISTO DI UN ECOGRAFO GE HEALTHCARE VIVID Q PER LA REALIZZAZIONE DEL PROGETTO DI RICERCA P21A5.,0905615921,0,,AZIENDA OSPEDALIERO-UNIVERSITARIA DI FERRARA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,01295950388,,0,
2011-1,GENERATORI A SECCO DI TECNEZIO 99,07803583CA,70000.00,01778520302,IST.NAZ.LE DI RIPOSO E CURA PER ANZIANI VITT EMANUELE II,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,00204480420,GE HEALTHARE SRL,0,ITALY
2011-1,ECONOMIA - ANGELINI FRANCESCO ACRAF,0786029BA3,0,,AZIENDA OSPEDALIERA BOLOGNINI DI SERIATE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,02585160167,,0,
2011-1,FORNITURA ED INSTALLAZIONEDI ARREDI TECNICI DESTINATI AL LABORATORIO CHIMICO E BIOLOGICO,07433908D3,225624.00,,ARPA UMBRIA,01-PROCEDURA APERTA,94086960542,,0,
2011-1,"PA 7/2011 SERVIZIO DI RIPARAZIONE DELLE ATTREZZATURE PER LA RACCOLTA RSU, ALLESTITE SUI MEZZI IN DOTAZIONE AL PARCO VEICOLARE AMSA S.P.A.",0860631729,203885.00,01664820477,AMSA-AZIENDA MILANESE SERVIZI AMBIENTALI SPA,01-PROCEDURA APERTA,05908960965,ECOMECCANICA SRL,0,ITALY
2011-1,AFFIDAMENTO IN CONCESSIONE SERVIZIO ACCERTAMENTO E RISCOSSIONE ICPA E COSAP - 01/04/2011 - 31/12/2016,0787867868,52482.00,01062951007,COMUNE DI SESTO ED UNITI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,00302640198,ICA SRL,0,ITALY
2011-1,ESECUZIONE DI INTERVENTI DI MANUTENZIONE SISTEMATICA ALL&apos;ARMAMENTO NEGLI ANNI 2011-2013 SULLE LINEE DELLA RETE RFI NELL&apos;AMBITO DELLA DIREZIONE TERRITORIALE PRODUZIONE DI REGGIO CALABRIA.,058616677A,17691266.88,,RETE FERROVIARIA ITALIANA SPA,02-PROCEDURA RISTRETTA,01585570581,,0,
2011-1,APPARECCHIATURE SANITARIE E RELATIVI COMPONENTI-SUD IMAGING SRL,2718832324,0,,AZIENDA SANITARIA LOCALE BARI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,06534340721,,0,
2011-1,FORNITURE VARIE DI REAGENTI PER LABORATORIO PHADIA S.R.L. - CIG ATTRIBUITO PER IL SOLO PAGAMENTO DI FATTURE PREGRESSE,49185389F3,0,,AZIENDA OSPEDALIERO UNIVERSITARIA II UNIVERSITA&apos; STUDI NA...,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,06908670638,,0,
2011-1,FORNITURE VARIE ROCHE DIAGNOSTICS S.P.A. - CIG ATTRIBUITO PER IL SOLO PAGAMENTO DI FATTURE PREGRESSE,44817465CB,0,,AZIENDA OSPEDALIERO UNIVERSITARIA II UNIVERSITA&apos; STUDI NA...,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,06908670638,,0,
2011-1,MATERIE PRIME (XILOLO E OTTIX) LEGATE A STRUMENTAZIONE PER ANATOMIA,30304831AF,0,,REGIONE VENETO - UNITA&apos; LOCALE SOCIO SANITARIA N.22,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,02576210237,,0,
2011-1,SISTEMA ANALITICO PER L&apos;ESECUZIONE DI ANALISI DI SIEROLOGIA SU MICROPIASTRA,278650155D,0,,ISTITUTO NAZIONALE PER LE MALATTIE INFETTIVE LAZZARO SPAL...,07-SISTEMA DINAMICO DI ACQUISIZIONE,05080991002,,0,
2011-1,SERVIZIO ASSISTENZA PROGETTI LAVORO AUTONOMO E MICROIMPRESA PER AGEVOLAZIONI TIT.II D.LGS. N.185/2000 SICILIA,081103573F,557791.80,03226590879,AGENZIA NAZIONALE PER L&apos;ATTRAZIONE DEGLI INVESTIMENTI E L...,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,05678721001,SVILUPPO ITALIA SICILIA S.P.A.,0,ITALY
2011-1,PROROGA DEL CONTRATTO D&apos;APPALTO STIPULATO IL 31.01.2003 RELATIVO AL NOLEGGIO FULL SERVICE DI GRUPPI DI PRODUZIONE DI ENERGIA ELETTRICA DA BIOGAS DI DISCARICA COMPRENSIVI DI TUTTE LE OPERE E FORNITURE NECESSARIE PER PRODURRE ENERGIA ELETTRICA.,0768621E19,695000.00,03222100244,TEA S.E.I. SRL SERVIZI ENERGETICI INTEGRATI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,02169270200,BERICA IMPIANTI SPA,0,ITALY
2011-1,DISPOSITIVI PER MEDICAZIONI GENERALI E SPECIALISTICHE -  GARZE IN COTONE DITTA CO DI.SAN,2733743416,0,,AZIENDA SANITARIA LOCALE BARI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,06534340721,,0,
2011-1,FARMACEUTICA CONVENZIONATA ANNO 2011 FARMACIA COD.147,2713441259,0,,A.S.L.PROVINCIA DI MANTOVA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,01838560207,,0,
2011-1,AFFIDAMENTO DEL SERVIZIO DI SOMMINISTRAZIONE DI LAVORO A TEMPO DETERMINATO PER UN PERIODO DI 12 MESI,06307997CB,0,,AZIENDA MUNICIPALE AMBIENTE S.P.A. ROMA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,05445891004,,0,
2011-1,COMPLESSO DI COMANDO,0783451C34,46500.00,03185690157,SNAM RETE GAS S.P.A.,"14-PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006",13271390158,AUTOMATISMI B.G.R. SRL,0,ITALY
2011-1,SERVIZIO DI INTERPRETARIATO E TRADUZIONE TESTI PER CONTO DEL SSN,28881229A9,0,,AZIENDA PROVINCIALE PER I SERVIZI SANITARI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,01429410226,,0,
2011-1,ACQUISTO PRESTAZIONI SANITARIE ODA L&apos;ABBAZIA - COMUNITÀ PROT. PSICHIATRICA VILLA RAFFAELLA DI MONCALVO -CASALE MONFERRATO (AL),2165521475,0,,A.S.L.PROVINCIA DI MANTOVA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,01838560207,,0,
2011-1,LAVORI DI REALIZZAZIONE DEL PROGETTO DEL SISTEMA DI TELECOMANDO E TELECONTROLLO DEGLI IMPIANTI DI ALIMENTAZIONE IS PER LE LINEE MILANO-NAPOLI E TORINO- VENEZIA.,0787432171,346380.66,00089860472,RETE FERROVIARIA ITALIANA SPA,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI  GARA ART. 221 D.LGS. 163/2006,01585570581,ECM S.P.A.,0,ITALY
2011-1,"APPROVVIGIONAMENTO GPL SFUSO PER ENTI/REPARTI DELL&apos;A.M., AREA NORD-EST",3518623B8B,54235.10,00443130588,COMANDO LOGISTICO - DIREZIONE DI COMMISARIATO,999-NON CLASSIFICATO,80115410153,BUTAN GAS S.P.A.,0,ITALY
2011-1,"VIAGGIO DI ISTRUZIONE BUDAPEST, V CLASSI SCIENTIFICO, CLASSICO, LINGUISTICO",08857174C9,0,,LICEO GINNASIO STATALE F.CAPECE,02-PROCEDURA RISTRETTA,83001730759,,0,
2011-1,ADESIONE ALLA CONVENZIONE INTERCENTER MEDICINALE AVEC 2011-2014 LOTTO 706,081442873D,67508.00,05849130157,AZIENDA UNITA&apos; SANITARIA LOCALE DI IMOLA,999-NON CLASSIFICATO,90000900374,BAYER S.P.A.,0,ITALY
2011-1,MANUTENZIONE OBLITERATRICI PROROGA,07737842C1,60000.00,13286770154,TRENITALIA SPA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,05403151003,ASSINFONET S.R.L.,0,ITALY
2011-1,FORNITURA TONER A RTS,0802383365,51833.10,00991131004,MINISTERO DELL&apos;ECONOMIA E DELLE FINANZE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80415740580,FELIAN SPA,0,ITALY
2011-1,"INVITO A PRESENTARE PROPOSTA PROGETTUALE CON RELATIVA OFFERTA ECONOMICA PER LA REALIZZAZIONE DI UN?ATTIVITÀ, RIENTRANTE NELL?AMBITO DEI SERVIZI RELATIVI ALL?ISTRUZIONE ANCHE PROFESSIONALE, CHE PROPONGA ESPERIENZE DI CAMPO SCUOLA IN OUTDOOR E DI NAVIGAZIONE",0772258774,0,,CAPITALE LAVORO S.P.A.,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,07170551001,,0,
2011-1,DISPOSITIVI MEDICI/PROTESICI PER INCONTINENZA &quot;TVT-S&quot;,08320315B2,51031.68,08082461008,U.L.S.S. N. 7 REGIONE VENETO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,00896790268,JOHNSON &amp; JOHNSON MEDICAL,0,ITALY
2011-1,SUPPORTO A FARFALLA PER CATETERE VENOSO,221664407F,0,,AZIENDA SANITARIA LOCALE AT,01-PROCEDURA APERTA,01120620057,,0,
2011-1,ADESIONE LOTTO 129,0731237BD9,0,,AZIENDA USL DI BOLOGNA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,02406911202,,0,
2011-1,GRUPPO FAMIGLIA SAN BENEDETTO,2977470DF5,0,,REGIONE VENETO - UNITA&apos; LOCALE SOCIO SANITARIA N.22,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,02576210237,,0,
2011-1,I GIARDINI DI CASTEL TRAUTTMANSDORFF A MERANO.REALIZZAZIONE DI UNA NUOVA ZONA.,0757285359,0,,PROVINCIA AUTONOMA BOLZANO,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI  GARA ART. 221 D.LGS. 163/2006,00390090215,,0,
2011-1,"FORNITURA, POSA IN OPERA ED AVVIO DEI SISTEMI DI MISURA DEL GAS, CARATTERIZZATI DA REQUISITI FUNZIONALI MINIMI E CON FUNZIONI DI TELELETTURA E TELEGESTIONE, PER I PUNTI DI RICONSEGNA DELLE RETI DI DISTRIBUZIONE DEL GAS NATURALE.",0711084513,0,,AMG ENERGIA S.P.A.,01-PROCEDURA APERTA,04797170828,,0,
2011-1,SONDE GASTRO-INTESTINALI (INNOVAMEDICA SPA),2740332181,0,,AZIENDA SANITARIA LOCALE BARI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,06534340721,,0,
2011-1,FARMACIE ESTERNE PRIVATE CONVENZIONATE,2867473991,0,,AZIENDA SANITARIA LOCALE BARI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,06534340721,,0,
2011-1,"SERVIZIO PER IL LAVAGGIO DI TENDE, TAPPETI E BIANCHERIA VARIA PER LE SEDI DI VIA NOMENTANA, 2, PIAZZA DELLA CROCE ROSSA, 1 E VIALE DELL&apos;ARTE , 16 ROMA",07625647B6,110000.00,03090000583,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,97532760580,TORRENTI,0,ITALY
2011-1,GARA REG. FARMACI 2 - SEVORANE 250 ML 1 FL,408330845B,0,,AZIENDA UNITA&apos; SANITARIA LOCALE RIETI,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00821180577,,0,
2011-1,REALIZZAZIONE DEL RACCOGLITORE PRINCIPALE PER LA LOCALITÀ VALGENAUNA,07543594BC,153107.54,,GEMEINDE FREIENFELD,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI  GARA ART. 221 D.LGS. 163/2006,81000970210,,0,
2011-1,SERVIZIO LIVELLAMENTO E GESTIONE DISCARICA ASIAGO,1118485B02,0,,ALTO VICENTINO AMBIENTE SRL,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,92000020245,,0,
2011-1,FORNITURA I AGHI E PROVETTE PER USO VETERINARIO,0742407D9F,0,,AZIENDA UNITA&apos; SANITARIA LOCALE ASL TA,01-PROCEDURA APERTA,02026690731,,0,
2011-1,FILTRI PER CPFA,072245196A,149480.00,06157780963,AZIENDA OSPEDALIERO UNIVERSITARIA OSPEDALI RIUNITI DI TRI...,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,01066380328,BELLCO SRL,0,ITALY
2011-1,FORNITURA PASTI PER MENSE SCOLASTICHE: ANNO 2011,1618546269,0,,COMUNE DI PRALUNGO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,00328170022,,0,
2011-1,AFFIDAMENTO FORNITURA DI MATERIALE PER ENDOSCOPIA,0743056534,89615.00,11206730159,AZIENDA UNITA&apos; SANITARIA LOCALE N.3 DELL&apos;UMBRIA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,02102110547,BOSTON SCIENTIFIC SPA,0,ITALY
2011-1,CONVENZIONE PER LA DEPURAZIONE DEI REFLUI CIVILI DEL COMUNE DI BUONCONVENTO (SI),08218124B6,41232.00,00924960529,ACQUEDOTTO DEL FIORA S.P.A.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,00304790538,BIO-ECOLOGIA S.R.L.,0,ITALY
2011-1,FORNITURA DI NR.2 SPAZZATRICI MAXI AEROPORTUALI,06866029E2,886700.00,,SOCIETA&apos; P.A. ESERCIZI AEROPORTUALI S.E.A.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,00826040156,,0,
2011-1,N. 1 PET (MEDICINA NUCLEARE),0709174CE2,0,,AZIENDA OSPEDALIERA PUGLIESE - CIACCIO,01-PROCEDURA APERTA,01991520790,,0,
2011-1,DEFIBRILLATORI AUTOMATICI IMPIANTABILI  BICAMERALI,07604295DB,0,,AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO- PIEMONTE,01-PROCEDURA APERTA,03051880833,,0,
2011-1,IMPEGNO DI SPESA PER ILLUMINAZIONE PUBBLICA,306482773E,0,,COMUNE DI SONICO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,00882630171,,0,
2011-1,CONVATEC,0655607003,0,,ENTE PER I SERVIZI TECNICO AMMINISTRATIVI DI AREA VASTA C...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,05577300485,,0,
2011-1,REALIZZAZIONE DEGLI INTERVENTI DI RISANAMENTO DELLA GALLERIA ARTIFICIALE DI PIETRA GROSSA,05536137E4,1587699.11,00486000011,AUTOSTRADA TORINO-IVREA-VALLE D&apos;AOSTA S.P.A.,01-PROCEDURA APERTA,00955370010,ASFALT CCP SPA,0,ITALY
2011-1,SMALTIMENTO RSU,24486734E1,0,,S.E.A. - SERVIZI E AMBIENTE S.P.A.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,01500620701,,0,
2011-1,RESPEAKING IN REMOTO,0681917FB1,1180000.00,11277611007,RAI RADIOTELEVISIONE ITALIANA S.P.A.,01-PROCEDURA APERTA,06382641006,LOGIT SRL,0,ITALY
2011-1,LOSACCO RITA - BARI,2929058F1C,0,,AZIENDA SANITARIA LOCALE BARI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,06534340721,,0,
2011-1,"SERVIZIO DI ANALISI, TRASPORTO E SMALTIMENTO TERRE TERRE DI SPAZZAMENTO NEI COMUNI DI LODI E PAULLO",083887123F,135000.00,05944150969,ASTEM GESTIONI S.R.L.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,04813200963,ECOSTRATO S.R.L.,0,ITALY
2011-1,KIT DI 3700  DISPOSITIVI CNS PER LA FIRMA DIGITALE COMPLETI DI CERTIFICATI,0888445002,0,,CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO AGRICOLTURA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,80009550262,,0,
2011-1,BOLLINI FARMACEUTICI,073800904B,3800000.00,03079210245,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO SPA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,00399810589,PALLADIO ZANNINI INDUSTRIE GRAFICHE CARTOTECNICHE S.P.A.,0,ITALY
2011-1,GESTIONE SOFTWARE CAR SHARING,07546683BB,0,,AZIENDA TRASPORTI MILANESI S.P.A.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,97230720159,,0,
2011-1,"SERVIZIO INTEGRATO DI VIGILANZA ED INTERVENTO SU ALLARME, GESTIONE E MANUTENZIONE DEGLI IMPIANTI ANTINTRUSIONE INSTALLATI IN STABILI DI PROPRIETA&apos; O COMPETENZA COMUNALE. SERVIZIO DI MANUTENZIONE E CONDUZIONE DEGLI IMPIANTI TVCC INSTALLATI PRESSO LO STADIO FRANCO OSSOLA ED IL PALAWHIRPOOL DI VARESE. PERIODO 1.07.2011/31.12.2016. LOTTO 1",0739557DBA,351374.81,,COMUNE DI VARESE,01-PROCEDURA APERTA,00441340122,,0,
2011-1,SERVIZIO DI LOCAZIONE A FREDDO DI COMPATTATORE PER DISCARICA MARCA BOMAG MOD. BC 772 RB,3483482448,63000.00,00134880517,ASIU S.P.A.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,01261000499,ORMO SRL,0,ITALY
2011-1,SERVIZIO DI PORTIERATO PER LE STRUTTURE RESIDENZIALI DELLA RIPARTIZIONE CASE DI RIPOSO,0604512B12,0,,AZIENDA SERVIZI SOCIALI DI BOLZANO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,01710790211,,0,
2011-1,FORNITURA PRESTAZIONI SANITARIE,29068020E5,0,,AZIENDA UNITA SANITARIA LOCALE ROMA H,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,04737811002,,0,
2011-1,RIQUALIFICAZIONE DEL SAGRATO DELLA CHIESA DI S. CARLO DI FAEDO VALTELLINO (SO) AI FINI DELL?ELIMINAZIONE DELLE BARIERE ARCHITETTONICHE,0877874C87,0,,COMUNE DI FAEDO VALTELLINO,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI  GARA ART. 221 D.LGS. 163/2006,00092610146,,0,
2011-1,FARMACIE ESTERNE PRIVATE CONVENZIONATE,2865828C11,0,,AZIENDA SANITARIA LOCALE BARI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,06534340721,,0,
2011-1,"CORSI DI SPECIFICA QUALIFICAZIONE PROFESSIONALE PER LA GUIDA SICURA, PER OPERATORI DI POLIZIA LOCALE PROPEDEUTICI ALL&apos;OTTENIMENTO DELLA PATENTE DI SERVIZIO.",1419776437,0,,REGIONE PIEMONTE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,80087670016,,0,
2011-1,"LAVORI DI ALLACCIAMENTO E PICCOLI AMPLIAMENTI RETI IDRICHE DI DISTRIBUZIONE NEI COMUNI DI CALVATONE, CASTELDIDONE, CASALMAGGIORE, GUSSOLA, MARTIGNANA PO, RIVAROLO DEL RE, SPINEDA, SAN GIOVANNI IN CROCE, SOLAROLO RAINERIO, TORNATA",0716128783,0,,PADANIA ACQUE SPA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,00111860193,,0,
2011-1,FORNITURA DI GAS MEDICALI E TECNICI E SERVIZIO DI MANUTENZIONE IMPIANTI STOCCAGGIO E DISTRIBUZIONE,26197015A6,0,,UNITA&apos; LOCALE SOCIO SANITARIA 17,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,00348220286,,0,
2011-1,PARMAINFANZIA SPA SCUOLA DELL&apos;INFANZIA ALADINO ANNO 2011,19869112D3,0,,COMUNE DI PARMA,21-PROCEDURA RISTRETTA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,00162210348,,0,
2011-1,N.90 STAMPANTI MULTIFUNZIONE SAMSUNG SCX5635FN,3031693833,0,,AZIENDA OSPEDALIERA OSPEDALE NIGUARDA CA GRANDA,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,11390840152,,0,
2011-1,ATTIVITA&apos; LIBERO PROFESSIONALE EQUIPE ODONTOSTOMATOLOGIA,0812047A5F,0,,AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,09059340019,,0,
2011-1,"IND.1/2011 - STRADA STATALE N.5 TIBURTINA VALERIA - PROVINCIA PESCARA - COMUNE SCAFA - LAVORI URGENTI RETTIFICA PLANO-ALTIMETRICA DEL CORPO STRADALE PER L?ELIMINAZIONE DELLE CONDIZIONI DI PERICOLO PER LA CIRCOLAZIONE TRA I KM 199,700 E 199,900, IN CONTRADA ZAPPINO NEL COMUNE DI SCAFA (PE)",072450044F,211779.38,,ANAS SPA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,80208450587,,0,
2011-1,LAVORI CIVILI MONTORIO,072872855D,0,,ENEL PRODUZIONE SPA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,05617841001,,0,
